Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-05 00:00:00-05:00,212.89758337359194,214.89194194247165,212.04422936084907,214.0961151123047,36080100,0.0,0.0
2020-11-06 00:00:00-05:00,213.1085464685072,215.12208583391666,209.05271877417096,214.50843811035156,25231900,0.0,0.0
2020-11-09 00:00:00-05:00,215.1987536843843,218.72722378232297,208.90886202770187,209.39785766601562,44395000,0.0,0.0
2020-11-10 00:00:00-05:00,205.66803730141643,207.58568799886555,201.08485330495418,202.3217315673828,44045100,0.0,0.0
2020-11-11 00:00:00-05:00,203.644904464667,209.0622615463658,203.46272531715806,207.6336212158203,29440800,0.0,0.0
2020-11-12 00:00:00-05:00,208.26647628927805,210.08823873834052,205.6297063795474,206.56935119628906,21593900,0.0,0.0
2020-11-13 00:00:00-05:00,207.45144267719485,208.4677951552141,205.34202994142674,207.5952606201172,18621100,0.0,0.0
2020-11-16 00:00:00-05:00,206.0228159261353,208.77465486518045,205.68723580318886,208.28564453125,24953300,0.0,0.0
2020-11-17 00:00:00-05:00,207.20218813788108,208.71711949260344,205.26535660858772,205.6297149658203,24154100,0.0,0.0
2020-11-18 00:00:00-05:00,205.38935669345682,206.85059099540263,202.77452254000343,202.91873168945312,28372800,0.56,0.0
2020-11-19 00:00:00-05:00,203.20711141223435,204.79330918783896,201.81316314230858,204.20689392089844,24792700,0.0,0.0
2020-11-20 00:00:00-05:00,203.99541674603475,205.04326905705003,201.88048130423013,202.25540161132812,22843100,0.0,0.0
2020-11-23 00:00:00-05:00,202.79377032779195,204.08195669194225,200.11165008190773,201.9862518310547,25683500,0.0,0.0
2020-11-24 00:00:00-05:00,201.48632517460484,205.96615259759372,200.7845542928597,205.5912322998047,33979700,0.0,0.0
2020-11-25 00:00:00-05:00,206.79290679217922,206.96594016357292,204.24537325454432,205.60084533691406,21012900,0.0,0.0
2020-11-27 00:00:00-05:00,206.54299705815234,207.9080920979437,205.76430275885053,206.90829467773438,14512200,0.0,0.0
2020-11-30 00:00:00-05:00,205.82199075457697,206.45646120377745,202.6880268091678,205.79315185546875,33064800,0.0,0.0
2020-12-01 00:00:00-05:00,206.21610523136007,208.91747073268834,205.10096702441447,207.8503875732422,30904500,0.0,0.0
2020-12-02 00:00:00-05:00,206.57184728866721,207.1390319063243,204.57226700738835,207.0428924560547,23724500,0.0,0.0
2020-12-03 00:00:00-05:00,206.31227829998286,208.01384678706904,205.38938947020824,205.9565887451172,25120900,0.0,0.0
2020-12-04 00:00:00-05:00,205.93731301706904,207.05246583148178,204.93751578041724,206.0718994140625,24666000,0.0,0.0
2020-12-07 00:00:00-05:00,206.08153203035755,207.2062930539194,204.75489872167418,206.00462341308594,24620000,0.0,0.0
2020-12-08 00:00:00-05:00,205.6970083859873,208.56178476894175,204.65876403195657,207.6581268310547,23284100,0.0,0.0
2020-12-09 00:00:00-05:00,206.84095836336226,206.9082442233962,203.04368591308923,203.61087036132812,32440600,0.0,0.0
2020-12-10 00:00:00-05:00,203.58208662098912,204.84143417289167,202.22659962148873,202.3804168701172,26733300,0.0,0.0
2020-12-11 00:00:00-05:00,201.9285706309938,205.0721425381676,201.02491270847506,205.0144500732422,30979400,0.0,0.0
2020-12-14 00:00:00-05:00,204.86063041931797,207.85038484162237,204.6491354053555,205.9180908203125,28798400,0.0,0.0
2020-12-15 00:00:00-05:00,206.85056681115515,207.0909006966543,204.03386071413686,205.8507843017578,27000600,0.0,0.0
2020-12-16 00:00:00-05:00,206.44684711302847,211.5996071900063,206.41800821476036,210.80169677734375,35023300,0.0,0.0
2020-12-17 00:00:00-05:00,211.36886214164468,212.34942860017748,209.494260580345,210.93626403808594,32515800,0.0,0.0
2020-12-18 00:00:00-05:00,210.1383819580078,211.19585717009113,207.6677566626054,210.1383819580078,63354900,0.0,0.0
2020-12-21 00:00:00-05:00,209.1385782828704,215.33919043070517,208.87901354427856,213.98370361328125,37181900,0.0,0.0
2020-12-22 00:00:00-05:00,214.07982465441432,216.90615363299253,213.27230628019683,215.281494140625,22612200,0.0,0.0
2020-12-23 00:00:00-05:00,214.48362981944945,214.91622799345612,212.2629464799046,212.4744415283203,18699600,0.0,0.0
2020-12-24 00:00:00-05:00,212.85893405514418,214.96426143799516,212.64743904242195,214.13751220703125,10550600,0.0,0.0
2020-12-28 00:00:00-05:00,215.7718248155666,217.29073719219372,214.3971216152036,216.26211547851562,17933500,0.0,0.0
2020-12-29 00:00:00-05:00,217.55984092142964,218.39619813648693,214.9353990381416,215.4833526611328,17403200,0.0,0.0
2020-12-30 00:00:00-05:00,216.5216158168502,216.90615886299983,212.90699919594755,213.10887145996094,20272300,0.0,0.0
2020-12-31 00:00:00-05:00,213.1281343228935,214.3778737403455,211.18623198712405,213.82029724121094,20942100,0.0,0.0
2021-01-04 00:00:00-05:00,213.92603952860762,214.37786849670263,206.50452649503688,209.27317810058594,37130100,0.0,0.0
2021-01-05 00:00:00-05:00,208.85979759303143,210.07109001348394,207.36011618563242,209.4750518798828,23823000,0.0,0.0
2021-01-06 00:00:00-05:00,203.96656368510168,208.1195403388213,203.745460613917,204.04347229003906,35930700,0.0,0.0
2021-01-07 00:00:00-05:00,205.76426870218953,210.8593503984707,205.44704085761094,209.84994506835938,27694500,0.0,0.0
2021-01-08 00:00:00-05:00,210.2248669478522,212.0514134324191,208.6386690377971,211.12852478027344,22956200,0.0,0.0
2021-01-11 00:00:00-05:00,210.0229916301851,210.44598164507218,208.3502623900818,209.0808868408203,23031300,0.0,0.0
2021-01-12 00:00:00-05:00,208.12917712293333,208.70598440512015,205.0721366662714,206.619873046875,23249300,0.0,0.0
2021-01-13 00:00:00-05:00,205.74506591051468,208.37911628016133,205.65853455119372,207.97535705566406,20087100,0.0,0.0
2021-01-14 00:00:00-05:00,207.56196586793973,209.05203893110192,204.51453387968525,204.78370666503906,29480800,0.0,0.0
