Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-06 00:00:00-05:00,115.29054042608115,116.14800627447282,113.15661069606604,115.65106964111328,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,117.41471118065078,118.86655905479424,113.0786522061061,113.34173583984375,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,112.5914649825652,114.57922635490725,111.2078169609619,113.0007095336914,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,114.18946623657861,116.56698735100086,113.45866925822499,116.43057250976562,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,116.55726659782403,117.44396320167556,115.53414769778904,116.15776062011719,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,116.38185824859463,116.60596516096147,114.85205685711352,116.20646667480469,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,115.87516223258528,117.89216151069154,115.12488063733073,117.21983337402344,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,116.48903680048612,117.58035548799745,115.91413933412841,116.3331298828125,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,115.57310124972858,116.75211942679815,114.97871914080206,115.00794982910156,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,114.57922948779476,116.01159288995271,113.81920174805022,115.60234832763672,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,115.60233477250766,115.72900356959502,114.28690172841969,114.33561706542969,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.17971488763942,114.60845147390663,110.83753656463605,110.93497467041016,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,110.99345018861624,112.88377334383199,109.70724035208704,112.22118377685547,113874200,0.0,0.0
2020-11-25 00:00:00-05:00,112.59146004070323,113.76073225947121,112.22118480532058,113.05916595458984,76499200,0.0,0.0
2020-11-27 00:00:00-05:00,113.58535085961773,114.48179346992426,113.24431371809374,113.6048355102539,46691300,0.0,0.0
2020-11-30 00:00:00-05:00,113.97509336124737,117.87267708944432,113.81918644377502,116.00183868408203,169410200,0.0,0.0
2020-12-01 00:00:00-05:00,117.91164950975933,120.30866252291607,116.93725361331916,119.57786560058594,127728200,0.0,0.0
2020-12-02 00:00:00-05:00,118.89578518676296,120.21122560718797,117.79472048917064,119.92864990234375,89004200,0.0,0.0
2020-12-03 00:00:00-05:00,120.35739564047255,120.61074069251367,119.08093920643189,119.79225158691406,78967600,0.0,0.0
2020-12-04 00:00:00-05:00,119.46094830759233,119.71429334953903,118.40859884170744,119.11991119384766,78260400,0.0,0.0
2020-12-07 00:00:00-05:00,119.17836466433876,121.38050156328545,119.1199032870206,120.58149719238281,86712000,0.0,0.0
2020-12-08 00:00:00-05:00,121.18562729875275,121.78000942455122,119.93839423484614,121.19536590576172,82225500,0.0,0.0
2020-12-09 00:00:00-05:00,121.34153047949344,122.7251709901087,117.9019138516176,118.66194152832031,115089200,0.0,0.0
2020-12-10 00:00:00-05:00,117.4147062587099,120.69842312660181,117.07366917962338,120.08454895019531,81312200,0.0,0.0
2020-12-11 00:00:00-05:00,119.29527962817917,119.61683203049355,117.46341817683827,119.27579498291016,86939800,0.0,0.0
2020-12-14 00:00:00-05:00,119.46094593639897,120.19174292308256,118.42808857411595,118.66194152832031,79184500,0.0,0.0
2020-12-15 00:00:00-05:00,121.15640332920535,124.62525838078408,120.95178104734528,124.60576629638672,157243700,0.0,0.0
2020-12-16 00:00:00-05:00,124.14779181691584,125.0832036047306,123.31954931044656,124.53754425048828,98208600,0.0,0.0
2020-12-17 00:00:00-05:00,125.59963085326014,126.2622278245828,124.76164974923869,125.40475463867188,94359800,0.0,0.0
2020-12-18 00:00:00-05:00,125.65811357033245,125.79452841437983,122.8908250895469,123.41699981689453,192541500,0.0,0.0
2020-12-21 00:00:00-05:00,121.81896751574804,125.02473079695858,120.2891663082695,124.94677734375,121251600,0.0,0.0
2020-12-22 00:00:00-05:00,128.2402506072199,130.96856222026736,126.33042801765606,128.5033416748047,168904800,0.0,0.0
2020-12-23 00:00:00-05:00,128.7761829686311,129.03925919185082,127.43151168864978,127.6069107055664,88223700,0.0,0.0
2020-12-24 00:00:00-05:00,127.95766733547217,130.0428738137408,127.74329906375385,128.5910186767578,54930100,0.0,0.0
2020-12-28 00:00:00-05:00,130.55933439782117,133.82355230210814,130.09161358052606,133.19020080566406,124486200,0.0,0.0
2020-12-29 00:00:00-05:00,134.5153498347467,135.236393246922,130.9003346955004,131.41676330566406,121047300,0.0,0.0
2020-12-30 00:00:00-05:00,132.1086267541331,132.50813272871576,129.98443549687033,130.29624938964844,96452100,0.0,0.0
2020-12-31 00:00:00-05:00,130.64699691249126,131.29010173967114,128.34742211950626,129.29258728027344,99116600,0.0,0.0
2021-01-04 00:00:00-05:00,130.1013562325265,130.18904830293448,123.51443728468345,126.09658813476562,143301900,0.0,0.0
2021-01-05 00:00:00-05:00,125.58988695133853,128.36692121346996,125.1416582953915,127.65560150146484,97664900,0.0,0.0
2021-01-06 00:00:00-05:00,124.4498466014008,127.69458676031306,123.1441522185317,123.3585205078125,155088000,0.0,0.0
2021-01-07 00:00:00-05:00,125.0734730800105,128.25975221212653,124.58627507251094,127.56792449951172,109578200,0.0,0.0
2021-01-08 00:00:00-05:00,129.0392208425577,129.23411188523488,126.89555318600054,128.66896057128906,105158200,0.0,0.0
2021-01-11 00:00:00-05:00,125.88223439803161,126.83713841190136,125.2098987108819,125.67760467529297,100384500,0.0,0.0
2021-01-12 00:00:00-05:00,125.20987551647978,126.36940903829134,123.61186680500131,125.502197265625,91951100,0.0,0.0
2021-01-13 00:00:00-05:00,125.46322047371517,128.08434802714223,125.20014426532036,127.53868865966797,88636800,0.0,0.0
2021-01-14 00:00:00-05:00,127.45100582083897,127.64588205646474,125.46322956038647,125.6093978881836,90221800,0.0,0.0
2021-01-15 00:00:00-05:00,125.48270567821912,126.8858381851589,123.74828212605794,123.88469696044922,111598500,0.0,0.0
2021-01-19 00:00:00-05:00,124.508306955484,125.41450287420925,123.68981796754613,124.5570297241211,90757300,0.0,0.0
2021-01-20 00:00:00-05:00,125.36579577837638,129.09773432738962,125.25861162121556,128.64950561523438,104319500,0.0,0.0
2021-01-21 00:00:00-05:00,130.3741822074859,136.0938817254987,130.1695525142569,133.36557006835938,120150900,0.0,0.0
2021-01-22 00:00:00-05:00,132.7906739013892,136.26927444924834,131.56294040290453,135.50924682617188,114459400,0.0,0.0
2021-01-25 00:00:00-05:00,139.40680365573613,141.37507231722816,133.04398588629473,139.26063537597656,157611700,0.0,0.0
2021-01-26 00:00:00-05:00,139.92327397986588,140.60534821810342,137.75036015705467,139.49453735351562,98390600,0.0,0.0
2021-01-27 00:00:00-05:00,139.7576013848175,140.60533595593498,136.81493637532154,138.4226837158203,140843800,0.0,0.0
2021-01-28 00:00:00-05:00,135.9477307492471,138.35448999967483,133.19992695994156,133.57994079589844,142621100,0.0,0.0
2021-01-29 00:00:00-05:00,132.35219077043976,133.2388945668448,126.8760908230651,128.58128356933594,177523800,0.0,0.0
2021-02-01 00:00:00-05:00,130.32546101984542,131.91373120913244,127.5776572470742,130.70547485351562,106239800,0.0,0.0
2021-02-02 00:00:00-05:00,132.2547501087198,132.8199015096137,131.16343146870483,131.53370666503906,83305400,0.0,0.0
2021-02-03 00:00:00-05:00,132.283966945161,132.29372041863363,130.18902194631957,130.5105743408203,89880900,0.0,0.0
2021-02-04 00:00:00-05:00,132.81016544490666,133.88199202454763,131.1439418976162,133.87225341796875,84183100,0.0,0.0
2021-02-05 00:00:00-05:00,134.0332529018306,134.10155478599495,132.57922833528005,133.45748901367188,75693800,0.205,0.0
2021-02-08 00:00:00-05:00,132.74517291566528,133.65272320012699,131.66197638343067,133.6039276123047,71297200,0.0,0.0
2021-02-09 00:00:00-05:00,133.32087140442766,134.55045423223498,132.56947622112,132.72560119628906,76774200,0.0,0.0
2021-02-10 00:00:00-05:00,133.18424984227164,133.68194379137316,131.15447630613667,132.12057495117188,73046600,0.0,0.0
2021-02-11 00:00:00-05:00,132.61829297068624,133.09646585492624,130.5397381460376,131.8668975830078,64280000,0.0,0.0
2021-02-12 00:00:00-05:00,131.10573109073752,132.25722938185646,130.4616651531689,132.10108947753906,60145100,0.0,0.0
2021-02-16 00:00:00-05:00,132.21817131917496,132.7256035555492,129.58335943579118,129.9737091064453,80576300,0.0,0.0
2021-02-17 00:00:00-05:00,128.0805609185362,129.02713844569294,126.34354574073313,127.68045806884766,97918500,0.0,0.0
2021-02-18 00:00:00-05:00,126.08008757945029,126.86077223279327,124.33331888275549,126.5777816772461,96856700,0.0,0.0
2021-02-19 00:00:00-05:00,127.09500796885686,127.55365973767739,125.68977828483855,126.73393249511719,87668800,0.0,0.0
2021-02-22 00:00:00-05:00,124.91880108792212,126.58751445183981,122.56700179136556,122.95734405517578,103916400,0.0,0.0
2021-02-23 00:00:00-05:00,120.77145192783192,123.65021250049017,115.53112373320839,122.82073974609375,158273000,0.0,0.0
2021-02-24 00:00:00-05:00,121.92293317529008,122.52795656063304,119.27837554102709,122.32302856445312,111039900,0.0,0.0
2021-02-25 00:00:00-05:00,121.66923290454905,123.40624834822879,117.62920604594376,118.0683364868164,148199500,0.0,0.0
2021-02-26 00:00:00-05:00,119.62968743773787,121.83511493787971,118.27325381762451,118.3318099975586,164560400,0.0,0.0
2021-03-01 00:00:00-05:00,120.76168897682948,124.84075076896436,119.82487191939815,124.70413208007812,116307900,0.0,0.0
2021-03-02 00:00:00-05:00,125.3091718593238,125.6116836281733,121.99127322699131,122.09861755371094,102260900,0.0,0.0
2021-03-03 00:00:00-05:00,121.79609628413596,122.67436464921909,118.89781440194187,119.11250305175781,112966300,0.0,0.0
2021-03-04 00:00:00-05:00,118.80998607618001,120.61531086428089,115.75557186593713,117.2291030883789,178155000,0.0,0.0
2021-03-05 00:00:00-05:00,118.05858335014369,118.99540041730722,114.73092431231343,118.48795318603516,153766600,0.0,0.0
2021-03-08 00:00:00-05:00,118.0097916939266,118.0781010413507,113.40376871001352,113.5501480102539,154376600,0.0,0.0
